route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,exact_times
"12-403-8-sj2-1","2502","4038","Bellfield College to Leppington","School buses","712","00B5EF","FFFFFF","1"
"12-403-9-sj2-1","2502","4039","Mt Carmel High School to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-404-0-sj2-1","2502","4040","Edmondson Park PS to Leppington via East Leppington PS","School buses","712","00B5EF","FFFFFF","1"
"12-40-sj2-1","2502","40","Camden to Belimbla Park and Oakdale via The Oaks (Loop Service)","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"12-49-sj2-1","2502","49","Camden to Menangle and Razorback (Loop Service)","Sydney Buses Network","700","00B5EF","FFFFFF","1"
"12-500-1-sj2-1","2502","5001","Campbelltown Station to Eschol Park PS","School buses","712","00B5EF","FFFFFF","1"
"12-500-3-sj2-1","2502","5003","Campbelltown Station to St Johns PS","School buses","712","00B5EF","FFFFFF","1"
"12-500-4-sj2-1","2502","5004","Leumeah Station to Campbelltown PS","School buses","712","00B5EF","FFFFFF","1"
"12-500-5-sj2-1","2502","5005","Leumeah Station to Campbelltown PS","School buses","712","00B5EF","FFFFFF","1"
"12-500-6-sj2-1","2502","5006","Airds HS to Campbelltown HS","School buses","712","00B5EF","FFFFFF","1"
"12-500-7-sj2-1","2502","5007","Campbelltown Station to Campbelltown HS","School buses","712","00B5EF","FFFFFF","1"
"12-500-8-sj2-1","2502","5008","Waminda Av to Campbelltown HS","School buses","712","00B5EF","FFFFFF","1"
"12-500-9-sj2-1","2502","5009","Dobell Rd to Campbelltown North PS","School buses","712","00B5EF","FFFFFF","1"
"12-501-0-sj2-1","2502","5010","Campbelltown Station to St Patricks College","School buses","712","00B5EF","FFFFFF","1"
"12-501-1-sj2-1","2502","5011","Campbelltown Station to St Patricks College","School buses","712","00B5EF","FFFFFF","1"
"12-501-2-sj2-1","2502","5012","Dobell Rd to St Thomas More PS","School buses","712","00B5EF","FFFFFF","1"
"12-501-3-sj2-1","2502","5013","Hansens Rd to St Thomas More PS","School buses","712","00B5EF","FFFFFF","1"
"12-501-4-sj2-1","2502","5014","Campbelltown Station to St Thomas More PS","School buses","712","00B5EF","FFFFFF","1"
"12-501-5-sj2-1","2502","5015","Broughton St to Ruse PS","School buses","712","00B5EF","FFFFFF","1"
"12-501-6-sj2-1","2502","5016","Leumeah HS to Ruse PS","School buses","712","00B5EF","FFFFFF","1"
"12-501-7-sj2-1","2502","5017","The Parkway and Lawn Av to Airds HS","School buses","712","00B5EF","FFFFFF","1"
"12-501-8-sj2-1","2502","5018","Glen Alpine Dr to Bradbury PS","School buses","712","00B5EF","FFFFFF","1"
"12-501-9-sj2-1","2502","5019","Rosemeadow to Woodland Rd PS","School buses","712","00B5EF","FFFFFF","1"
"12-502-0-sj2-1","2502","5020","St Johns Rd and Appin Rd to Ambarvale HS","School buses","712","00B5EF","FFFFFF","1"
"12-502-1-sj2-1","2502","5021","Toggerai St and Appin Rd to John Therry HS","School buses","712","00B5EF","FFFFFF","1"
"12-502-2-sj2-1","2502","5022","Dickens Rd to Thomas Acres PS","School buses","712","00B5EF","FFFFFF","1"
"12-502-3-sj2-1","2502","5023","The Parkway and Lawn Av to John Therry HS","School buses","712","00B5EF","FFFFFF","1"
"12-502-4-sj2-1","2502","5024","Kellerman and Appin Rd to Rosemeadow PS","School buses","712","00B5EF","FFFFFF","1"
"12-502-5-sj2-1","2502","5025","John Therry HS to Broughton Anglican College","School buses","712","00B5EF","FFFFFF","1"
"12-502-6-sj2-1","2502","5026","Campbelltown Station to Broughton Anglican College","School buses","712","00B5EF","FFFFFF","1"
"12-502-7-sj2-1","2502","5027","Campbelltown Station to Broughton Anglican College","School buses","712","00B5EF","FFFFFF","1"
"12-502-8-sj2-1","2502","5028","Riverside and Greengate to Leumeah HS","School buses","712","00B5EF","FFFFFF","1"
"12-502-9-sj2-1","2502","5029","Campbelltown Station to Leumeah HS","School buses","712","00B5EF","FFFFFF","1"
"12-503-0-sj2-1","2502","5030","O'Sullivan Rd to Leumeah PS","School buses","712","00B5EF","FFFFFF","1"
"12-503-1-sj2-1","2502","5031","Emerald Dr to St Andrews PS","School buses","712","00B5EF","FFFFFF","1"
"12-503-2-sj2-1","2502","5032","The Kraal and Johnson to Mt Carmel HS","School buses","712","00B5EF","FFFFFF","1"
"12-503-3-sj2-1","2502","5033","Eagle Vale to Mt Carmel HS","School buses","712","00B5EF","FFFFFF","1"
"12-503-4-sj2-1","2502","5034","Eschol Park Dr to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-503-5-sj2-1","2502","5035","The Kraal and Johnson to Blairmount PS","School buses","712","00B5EF","FFFFFF","1"
"12-503-6-sj2-1","2502","5036","Campbelltown Rd to Blairmount PS","School buses","712","00B5EF","FFFFFF","1"
"12-503-7-sj2-1","2502","5037","Campbelltown Station to St Gregorys College","School buses","712","00B5EF","FFFFFF","1"
"12-503-9-sj2-1","2502","5039","Campbelltown Station to St Grgorys College","School buses","712","00B5EF","FFFFFF","1"
"12-504-0-sj2-1","2502","5040","Campbelltown Station to St Gregorys College","School buses","712","00B5EF","FFFFFF","1"
"12-504-1-sj2-1","2502","5041","Campbelltown Station to St Gregorys College","School buses","712","00B5EF","FFFFFF","1"
"12-504-2-sj2-1","2502","5042","Campbelltown Station to St Gregorys College","School buses","712","00B5EF","FFFFFF","1"
"12-504-3-sj2-1","2502","5043","Campbelltown Station to Mt Annan Christian School","School buses","712","00B5EF","FFFFFF","1"
"12-504-4-sj2-1","2502","5044","Campbelltown Station to Macarthur Anglican HS","School buses","712","00B5EF","FFFFFF","1"
"12-504-5-sj2-1","2502","5045","Campbelltown Station to Macarthur Anglican HS","School buses","712","00B5EF","FFFFFF","1"
"12-504-6-sj2-1","2502","5046","Campbelltown Station to St Clares PS","School buses","712","00B5EF","FFFFFF","1"
"12-504-7-sj2-1","2502","5047","Appin to Campbelltown Station via John Therry Catholic HS","School buses","712","00B5EF","FFFFFF","1"
"12-504-8-sj2-1","2502","5048","Campbelltown Station to St Patricks College","School buses","712","00B5EF","FFFFFF","1"
"12-550-1-sj2-1","2502","5501","St Peters Anglican School to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-550-2-sj2-1","2502","5502","St Peters Anglican School to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-550-3-sj2-1","2502","5503","St Peters Anglican School to Thomas Reddal HS","School buses","712","00B5EF","FFFFFF","1"
"12-550-4-sj2-1","2502","5504","St Peters Anglican School to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-550-5-sj2-1","2502","5505","St Peters Anglican School to Raby Rd","School buses","712","00B5EF","FFFFFF","1"
"12-550-6-sj2-1","2502","5506","St Peters Anglican School to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-550-8-sj2-1","2502","5508","Campbelltown HS to Raby Rd","School buses","712","00B5EF","FFFFFF","1"
"12-550-9-sj2-1","2502","5509","Campbelltown HS to Bradbury Av","School buses","712","00B5EF","FFFFFF","1"
"12-551-0-sj2-1","2502","5510","CampbelltownNorthPS to Badgally Rd","School buses","712","00B5EF","FFFFFF","1"
"12-551-1-sj2-1","2502","5511","St Patricks College to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-551-2-sj2-1","2502","5512","St Patricks College to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-551-3-sj2-1","2502","5513","St Patricks College to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-551-4-sj2-1","2502","5514","St Patricks College to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-551-5-sj2-1","2502","5515","St Thomas More PS to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-551-6-sj2-1","2502","5516","St Thomas More PS to John Therry HS","School buses","712","00B5EF","FFFFFF","1"
"12-551-7-sj2-1","2502","5517","Ruse PS to Broughton St","School buses","712","00B5EF","FFFFFF","1"
"12-551-8-sj2-1","2502","5518","Ruse PS to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-551-9-sj2-1","2502","5519","Magdalene HS to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-552-0-sj2-1","2502","5520","Bradbury PS to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-552-1-sj2-1","2502","5521","Thomas Reddall HS to John Therry HS","School buses","712","00B5EF","FFFFFF","1"
"12-552-2-sj2-1","2502","5522","Thomas Reddall HS to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-552-3-sj2-1","2502","5523","Thomas Reddall HS to Crispsparkle Dr","School buses","712","00B5EF","FFFFFF","1"
"12-552-4-sj2-1","2502","5524","Ambarvale PS to Kellerman Dr","School buses","712","00B5EF","FFFFFF","1"
"12-552-5-sj2-1","2502","5525","Woodland Rd PS to John Therry HS","School buses","712","00B5EF","FFFFFF","1"
"12-552-6-sj2-1","2502","5526","Ambarvale HS to Jacaranda Ave Shops","School buses","712","00B5EF","FFFFFF","1"
"12-552-7-sj2-1","2502","5527","Ambarvale HS to The Parkway","School buses","712","00B5EF","FFFFFF","1"
"12-552-8-sj2-1","2502","5528","Ambarvale HS to Appin PS","School buses","712","00B5EF","FFFFFF","1"
"12-552-9-sj2-1","2502","5529","St Helen Park PS to Woodland Rd","School buses","712","00B5EF","FFFFFF","1"
"12-553-0-sj2-1","2502","5530","John Therry HS to Kellerman Rd","School buses","712","00B5EF","FFFFFF","1"
"12-553-1-sj2-1","2502","5531","John Therry HS to Glen Alpine Dr","School buses","712","00B5EF","FFFFFF","1"
"12-553-2-sj2-1","2502","5532","John Therry HS to Leumeah","School buses","712","00B5EF","FFFFFF","1"
"12-553-3-sj2-1","2502","5533","John Therry HS to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-553-4-sj2-1","2502","5534","John Therry HS to Toggerai St and Appin Rd","School buses","712","00B5EF","FFFFFF","1"
"12-553-5-sj2-1","2502","5535","John Therry HS to The Parkway","School buses","712","00B5EF","FFFFFF","1"
"12-553-6-sj2-1","2502","5536","John Therry HS to Ruse Shops","School buses","712","00B5EF","FFFFFF","1"
"12-553-7-sj2-1","2502","5537","Rosemeadow PS to Thomas Reddall HS","School buses","712","00B5EF","FFFFFF","1"
"12-553-8-sj2-1","2502","5538","Broughton Anglican College to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-553-9-sj2-1","2502","5539","Broughton Anglican College to Macarthur Square","School buses","712","00B5EF","FFFFFF","1"
"12-554-0-sj2-1","2502","5540","Broughton Anglican College to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-554-1-sj2-1","2502","5541","Broughton Anglican College to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-554-2-sj2-1","2502","5542","Broughton Anglican College to Crispsparkle Dr","School buses","712","00B5EF","FFFFFF","1"
"12-554-3-sj2-1","2502","5543","Leumeah HS to Raby Rd","School buses","712","00B5EF","FFFFFF","1"
"12-554-4-sj2-1","2502","5544","Leumeah PS to Waminda Ave","School buses","712","00B5EF","FFFFFF","1"
"12-554-5-sj2-1","2502","5545","St Andrews PS to Emerald Dr","School buses","712","00B5EF","FFFFFF","1"
"12-554-6-sj2-1","2502","5546","Mt Carmel HS to The Kraal Dr and Blaxland Rd","School buses","712","00B5EF","FFFFFF","1"
"12-554-7-sj2-1","2502","5547","Mt Carmel HS to Blaxland Rd","School buses","712","00B5EF","FFFFFF","1"
"12-554-8-sj2-1","2502","5548","Eschol Park PS to Eagle Vale Dr and Malachite Rd","School buses","712","00B5EF","FFFFFF","1"
"12-554-9-sj2-1","2502","5549","Mary Immaculate PS to Claymore Shops","School buses","712","00B5EF","FFFFFF","1"
"12-555-0-sj2-1","2502","5550","Claymore PS to Eschol Park PS","School buses","712","00B5EF","FFFFFF","1"
"12-555-1-sj2-1","2502","5551","Blairmount PS to North Steyne Rd","School buses","712","00B5EF","FFFFFF","1"
"12-555-2-sj2-1","2502","5552","St Gregorys College to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-555-3-sj2-1","2502","5553","St Gregorys College to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-555-4-sj2-1","2502","5554","St Gregorys College to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-555-5-sj2-1","2502","5555","St Gregorys College to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-555-6-sj2-1","2502","5556","Campbelltown Station to St Gregorys College","School buses","712","00B5EF","FFFFFF","1"
"12-555-7-sj2-1","2502","5557","St Gregorys College to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-555-8-sj2-1","2502","5558","Macarthur Anglican HS to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-555-9-sj2-1","2502","5559","Macarthur Anglican HS to Campbelltown Station","School buses","712","00B5EF","FFFFFF","1"
"12-556-0-sj2-1","2502","5560","Appin PS to John Therry HS","School buses","712","00B5EF","FFFFFF","1"
"12-556-1-sj2-1","2502","5561","St Gregorys College to Crispsparkle Dr and Copperfield Dr","School buses","712","00B5EF","FFFFFF","1"
"12-600-1-sj2-1","2502","6001","Belgenny Av to St Patricks College","School buses","712","00B5EF","FFFFFF","1"
"12-600-2-sj2-1","2502","6002","Old Hume Hwy and Kelloway to Magdalene HS","School buses","712","00B5EF","FFFFFF","1"
"12-600-3-sj2-1","2502","6003","Narellan PS to Magdalene HS","School buses","712","00B5EF","FFFFFF","1"
"12-600-4-sj2-1","2502","6004","Burragorang to Magdalene HS","School buses","712","00B5EF","FFFFFF","1"
"12-600-5-sj2-1","2502","6005","Old Oaks Rd to Magdalene HS","School buses","712","00B5EF","FFFFFF","1"
"12-600-6-sj2-1","2502","6006","Silverdale Rd to Magdalene HS","School buses","712","00B5EF","FFFFFF","1"
"12-600-7-sj2-1","2502","6007","Elderslie HS to Magdalene HS","School buses","712","00B5EF","FFFFFF","1"
"12-600-8-sj2-1","2502","6008","Belgenny and Kelloway to St Benedicts College","School buses","712","00B5EF","FFFFFF","1"
"12-600-9-sj2-1","2502","6009","Mt Annan Aquatic Centre to St Benedicts College","School buses","712","00B5EF","FFFFFF","1"
"12-601-0-sj2-1","2502","6010","Camden to Oran Park Anglican College","School buses","712","00B5EF","FFFFFF","1"
"12-601-1-sj2-1","2502","6011","The Hermitage Way opp the Country Club to Macarthur Anglican HS","School buses","712","00B5EF","FFFFFF","1"
"12-601-2-sj2-1","2502","6012","Tramway Dr to Oran Park Anglican College","School buses","712","00B5EF","FFFFFF","1"
"12-601-3-sj2-1","2502","6013","Mt Annan Aquatic Centre to Oran Park PS","School buses","712","00B5EF","FFFFFF","1"
"12-601-4-sj2-1","2502","6014","Camden to Oran Park PS","School buses","712","00B5EF","FFFFFF","1"
"12-601-5-sj2-1","2502","6015","Tramway Dr to Oran Park PS","School buses","712","00B5EF","FFFFFF","1"
"12-601-6-sj2-1","2502","6016","Camden to John Therry HS","School buses","712","00B5EF","FFFFFF","1"
"12-601-7-sj2-1","2502","6017","Belgenny and Kelloway to St Gregorys College","School buses","712","00B5EF","FFFFFF","1"
"12-601-8-sj2-1","2502","6018","Camden to St Gregorys College","School buses","712","00B5EF","FFFFFF","1"
"12-601-9-sj2-1","2502","6019","Camden to St Anthonys PS","School buses","712","00B5EF","FFFFFF","1"
"12-602-0-sj2-1","2502","6020","Camden Valley Way to Currans Hill Dr","School buses","712","00B5EF","FFFFFF","1"
"12-602-1-sj2-1","2502","6021","Currans Hill Dr to Elizabeth Macarthur HS","School buses","712","00B5EF","FFFFFF","1"
"12-602-2-sj2-1","2502","6022","Sir Warwick Fairfax Dr to Elizabeth Macarthur HS","School buses","712","00B5EF","FFFFFF","1"
"12-602-3-sj2-1","2502","6023","Fairwater Dr to Elizabeth Macarthur HS","School buses","712","00B5EF","FFFFFF","1"
"12-602-4-sj2-1","2502","6024","Camden to Elderslie HS","School buses","712","00B5EF","FFFFFF","1"
"12-602-5-sj2-1","2502","6025","Camden to Elderslie HS","School buses","712","00B5EF","FFFFFF","1"
"12-602-6-sj2-1","2502","6026","Camden Hospital to Elderslie HS","School buses","712","00B5EF","FFFFFF","1"
"12-602-7-sj2-1","2502","6027","Camden to Elderslie HS","School buses","712","00B5EF","FFFFFF","1"
"12-602-8-sj2-1","2502","6028","Camden to Camden South PS","School buses","712","00B5EF","FFFFFF","1"
"12-602-9-sj2-1","2502","6029","Remembrance Dr to Camden South PS","School buses","712","00B5EF","FFFFFF","1"
"12-603-0-sj2-1","2502","6030","Narellan to Mt Annan HS","School buses","712","00B5EF","FFFFFF","1"
"12-603-1-sj2-1","2502","6031","Belgenny and Kelloway to Camden South PS","School buses","712","00B5EF","FFFFFF","1"
"12-603-2-sj2-1","2502","6032","Main St to Camden South PS","School buses","712","00B5EF","FFFFFF","1"
"12-603-3-sj2-1","2502","6033","Tramway Dr to Welling Dr","School buses","712","00B5EF","FFFFFF","1"
"12-603-4-sj2-1","2502","6034","Camden to Camden HS","School buses","712","00B5EF","FFFFFF","1"
"12-603-5-sj2-1","2502","6035","Silverdale Rd to Camden HS","School buses","712","00B5EF","FFFFFF","1"
"12-603-6-sj2-1","2502","6036","Werombi Rd after Bobs Range Rd to Camden HS","School buses","712","00B5EF","FFFFFF","1"
"12-603-7-sj2-1","2502","6037","Burragorang Rd to Camden HS","School buses","712","00B5EF","FFFFFF","1"
"12-603-8-sj2-1","2502","6038","Sunnyside Dr and Ellis Ln to Camden HS","School buses","712","00B5EF","FFFFFF","1"
"12-603-9-sj2-1","2502","6039","Narellan to Camden HS","School buses","712","00B5EF","FFFFFF","1"
"12-604-0-sj2-1","2502","6040","Lawson Ave to Camden HS","School buses","712","00B5EF","FFFFFF","1"
"12-604-1-sj2-1","2502","6041","Mayfarm Rd to St Pauls PS","School buses","712","00B5EF","FFFFFF","1"
"12-604-2-sj2-1","2502","6042","Bridgewater Bvd to St Pauls PS","School buses","712","00B5EF","FFFFFF","1"
"12-604-3-sj2-1","2502","6043","Murray and Argyle Sts to St Pauls PS","School buses","712","00B5EF","FFFFFF","1"
"12-604-4-sj2-1","2502","6044","Camden to Coates Pk and Cut Hill Rds","School buses","712","00B5EF","FFFFFF","1"
"12-604-6-sj2-1","2502","6046","Camden to Cawdor PS","School buses","712","00B5EF","FFFFFF","1"
"12-604-7-sj2-1","2502","6047","Remembrance Dr to Cawdor PS","School buses","712","00B5EF","FFFFFF","1"
"12-604-8-sj2-1","2502","6048","Silverdale and Bobs Range Rds to The Oaks PS","School buses","712","00B5EF","FFFFFF","1"
"12-604-9-sj2-1","2502","6049","Montpelier Dr to The Oaks PS","School buses","712","00B5EF","FFFFFF","1"
"12-605-0-sj2-1","2502","6050","Richardson Rd and Welling Dr to Spring Farm PS","School buses","712","00B5EF","FFFFFF","1"
"12-605-1-sj2-1","2502","6051","Arcadian Hill Estate to Cobbitty PS","School buses","712","00B5EF","FFFFFF","1"
